id,ss_id,produce_id,ProduceWeight,PercentageReceived,ContainerType,ChildSurvey
51667582-c08186fb,655-51667069-002dc9b2,prod1011,2,1,1,0
41577799-7b4a2ddb,682-41577357-2ddf59d4,prod1011,2,1,1,0
41682753-74f152d6,688-41682494-ec882cbd,prod1011,2,1,1,0
39431211-2bb77573,119-39431163-6aa9b8f9,prod1011,2,1,1,0
46646120-c46db1de,173-46645859-e52d7e10,prod1011,2,1,1,0
34610081-42dcaa60,187-34586476-99a988d7,prod1011,2,1,1,0
46847580-52dc4d20,187-46847248-ce894a2b,prod1011,2,1,1,0
46714915-a2a026cd,385-46714545-de987922,prod1011,2,1,1,0
51700005-bc8566b3,385-51699739-1dedfcfb,prod1011,2,1,1,0
36810738-d0cac85d,388-36810715-fe849a5e,prod1011,2,1,1,0
39625363-8f802936,42-39624894-6c0b108a,prod1011,2,1,1,0
46684417-8f2c0c54,442-46684369-f8ccf062,prod1011,2,1,1,0
36808669-4bd48156,453-36808645-d7d14968,prod1011,2,1,1,0
36716943-f753405e,462-36716671-9cc5a455,prod1011,2,1,1,0
46693925-3eaa3e36,465-46693792-e0a6b04d,prod1011,2,1,1,0
49488138-48d768c7,486-49488014-8a4a7476,prod1011,2,1,1,0
49492003-3b090311,487-49491631-5aaf3179,prod1011,2,1,1,0
40957329-18f7e652,506-40957315-68f3ef2e,prod1011,2,1,1,0
42252295-f853dd69,506-42252027-86a5c365,prod1011,2,1,1,0
42339784-7f1f5224,507-42339732-d31ab559,prod1011,2,1,1,0
42345189-49436cee,508-42345123-f1b02a23,prod1011,2,1,1,0
46780380-f33e2d6b,508-46779685-0989774e,prod1011,2,1,1,0
42431042-ea4f580a,511-42431017-fa512346,prod1011,2,1,1,0
42257043-ae97fa60,513-42256914-5669488c,prod1011,2,1,1,0
50099924-6fc397a8,513-50099820-d098b7da,prod1011,2,1,1,0
50190300-1c9b5452,516-50190127-c5795e60,prod1011,2,1,1,0
40957933-dbb8a2f9,517-40957921-39ec2532,prod1011,2,1,1,0
41583834-013c02b5,525-41583689-3adaa095,prod1011,2,1,1,0
50102779-ef5e24c3,526-50102519-45a15238,prod1011,2,1,1,0
49588699-65268788,528-49588593-10e20aef,prod1011,2,1,1,0
50288839-f58ea3c0,543-50288731-7c169319,prod1011,2,1,1,0
49408204-2f5b9003,580-49408018-07c93b90,prod1011,2,1,1,0
49574674-83965ec1,582-49574556-385d4605,prod1011,2,1,1,0
42351684-24d33aff,586-42350744-b34eed02,prod1011,2,1,1,0
45247033-c6fd4597,587-45246718-7e76cacb,prod1011,2,1,1,0
50178886-98b72a6b,587-50096049-ff9e8ad6,prod1011,2,1,1,0
35929803-a8d9709a,589-35929795-773df8c2,prod1011,2,1,1,0
42188316-777944f6,595-42188180-b613b24b,prod1011,2,1,1,0
38856345-877ae860,596-38849769-bfce500f,prod1011,2,1,1,0
37163816-6b760f4a,599-37163577-5a12bcd7,prod1011,2,1,1,0
37388459-803ac266,600-37388298-5067f67d,prod1011,2,1,1,0
46778843-d7e3aa3a,63-46778787-c4eeaaf1,prod1011,2,1,1,0
51743077-e3e7bfe0,632-51742558-57811400,prod1011,2,1,1,0
36722312-b04d5dea,683-36721038-8f2c53f3,prod1011,2,1,1,0
36807810-daafc259,687-36806592-3c0b6db0,prod1011,2,1,1,0
49488976-b88ccca7,694-49409122-f6c86816,prod1011,2,1,1,0
49575932-5a2f96b0,695-49575789-08ee1645,prod1011,2,1,1,0
49415822-eba9826a,696-49415540-49512244,prod1011,2,1,1,0
49489819-6b6fb49d,703-49489679-71f1ae73,prod1011,2,1,1,0
50922664-b5de8790,704-50921866-39c89341,prod1011,2,1,1,0
50199971-5e4a36cf,710-50199808-2be1e906,prod1011,2,1,1,0
49576003-686cc502,8-49575616-319cf25f,prod1011,2,1,1,0
34419085-e88e67ea,93-34418823-879b90c5,prod1011,2,1,1,0
46849359-ac308f2a,94-46849308-ae027b3d,prod1011,2,1,1,0
46609379-e21cd788,655-46608950-350995ed,prod1011,2,1,1,0
46810259-ac3bd972,656-46799694-4ac000f6,prod1011,2,1,1,0
46634681-b9edc48c,680-46634509-8c7ab6d8,prod1011,2,1,1,0
49442599-510d3b19,708-49421311-3848992b,prod1011,2,1,1,0
50031176-5bcb9f92,14-50022616-2510cf75,prod1016,2,1,1,0
36808414-6fc6b4ca,189-36808112-e6454139,prod1016,2,1,1,0
38028936-3bb1c10b,189-38021762-daae8ab8,prod1016,2,1,1,0
52154291-81f5a333,388-52153138-35e78dae,prod1016,2,1,1,0
42337536-5a52ba3b,41-42336733-607e10fa,prod1016,2,1,1,0
37426260-fad3521c,42-37425697-a49f4f82,prod1016,2,1,1,0
37250030-4102c899,454-37249993-16fd674c,prod1016,2,1,1,0
50115400-e9bc789c,454-50115244-c0e898fe,prod1016,2,1,1,0
37423599-8f4f9d3c,455-37423491-d0374c1e,prod1016,2,1,1,0
50281869-facbf180,455-50281737-a417ee93,prod1016,2,1,1,0
36639883-46c72abc,456-36639681-d00b836d,prod1016,2,1,1,0
40071385-be3f0f81,456-40052628-ccd24522,prod1016,2,1,1,0
42277621-d5e9dcba,456-42277415-6266ad85,prod1016,2,1,1,0
49504031-1f13f390,456-49503489-23071946,prod1016,2,1,1,0
50123594-cb414477,458-50112390-87a7f2f9,prod1016,2,1,1,0
38827413-e31a0003,459-38827294-80dbc2d3,prod1016,2,1,1,0
40979022-8b95d32f,459-40979000-c73d220a,prod1016,2,1,1,0
42200460-7b8c4555,459-42200318-9c901751,prod1016,2,1,1,0
49493747-57a38aa3,459-49493646-d8859cf9,prod1016,2,1,1,0
36876405-502c1e90,461-36876297-844dae11,prod1016,2,1,1,0
38086701-f061b8f6,461-38086573-c72f8f91,prod1016,2,1,1,0
36716900-aee617b8,462-36716671-9cc5a455,prod1016,2,1,1,0
40129299-77814cd7,462-40129159-733e28a2,prod1016,2,1,1,0
41585808-5aed394a,463-41585598-bd36a9a8,prod1016,2,1,1,0
50028896-ccade6ca,463-50028673-4363cd4b,prod1016,2,1,1,0
50279821-05bbcd9e,464-50279577-9ae31e19,prod1016,2,1,1,0
37338318-7ae7ea3a,533-37338287-5f74cc24,prod1016,2,1,1,0
50211532-2faeca21,533-50211370-05021b16,prod1016,2,1,1,0
36819978-92d50f56,594-36819444-0bb33de2,prod1016,2,1,1,0
38018777-f8eee1e0,594-38018661-8ad93438,prod1016,2,1,1,0
38768984-d6080214,595-38768777-a3a14e64,prod1016,2,1,1,0
49426147-7fe18833,595-49425922-65ec8830,prod1016,2,1,1,0
36636937-99068760,596-36636488-08ddf756,prod1016,2,1,1,0
36716247-2f338c8c,597-36715920-4391632f,prod1016,2,1,1,0
38920112-6b8b4967,597-38919912-f7718d47,prod1016,2,1,1,0
38763026-8f701425,598-38762360-dc505374,prod1016,2,1,1,0
42181225-c9ec7c79,598-42180293-afc051c7,prod1016,2,1,1,0
39374332-6a3845e1,599-39374075-a7844a62,prod1016,2,1,1,0
50179840-7697e6cd,599-50179646-b72951d4,prod1016,2,1,1,0
50261749-e1cbebf4,600-50261241-0c0db46f,prod1016,2,1,1,0
38760551-3df382f5,614-38760310-5521a888,prod1016,2,1,1,0
49419974-cd1456e9,614-49419463-8443dcf4,prod1016,2,1,1,0
38954817-5f1f8069,637-38954677-a44d0e1c,prod1016,2,1,1,0
37167691-375556c1,682-37167348-79bd82a8,prod1016,2,1,1,0
50025177-6ab8cb2b,682-50024765-93f7adcc,prod1016,2,1,1,0
36722166-b2120f96,683-36721038-8f2c53f3,prod1016,2,1,1,0
37331442-5b0b7471,684-37329976-77de8d6e,prod1016,2,1,1,0
50203450-8be1c1a1,684-50195274-af92d78a,prod1016,2,1,1,0
39464207-dbb920e1,686-39464021-569eca36,prod1016,2,1,1,0
50110206-803a3014,686-50109770-9d4c0fa4,prod1016,2,1,1,0
36807739-a97e9f67,687-36806592-3c0b6db0,prod1016,2,1,1,0
39465132-af49fc8b,688-39464993-ed83572a,prod1016,2,1,1,0
50108424-299139cb,688-50108029-14add0c1,prod1016,2,1,1,0
51915366-49136dc9,453-51915226-2ce54d14,prod1016,2,1,1,0
51725361-8036a9f0,465-51725239-3dd93ef3,prod1016,2,1,1,0
51697790-d73d0dff,574-51697134-42bc7b77,prod1016,2,1,1,0
51725593-7de94a7c,576-51725511-b6324959,prod1016,2,1,1,0
51612786-1c946b52,431-51612279-f25b069a,prod1016,2,1,1,0
51787358-47cf62aa,441-51787008-850bdf2c,prod1016,2,1,1,0
51633504-24a503e7,501-51633296-4d6d13dc,prod1016,2,1,1,0
51797423-37f790d5,707-51797314-dac870c9,prod1016,2,1,1,0
51899518-a3f66c1a,709-51899157-66493d34,prod1016,2,1,1,0
37156892-3b29cec3,14-37156822-a8685824,prod1016,2,1,1,0
36639405-8d736c16,41-36638823-8f81d798,prod1016,2,1,1,0
40056060-251e90cb,41-40055950-ed4dd301,prod1016,2,1,1,0
39540222-9660f65f,460-39540140-a3ad65a4,prod1016,2,1,1,0
43791146-33b007d3,543-43790916-27bf96f1,prod1016,2,1,1,0
38856178-be182e78,596-38849769-bfce500f,prod1016,2,1,1,0
38933187-996d8ad4,683-38932926-dc443cd5,prod1016,2,1,1,0
47242536-75e6f279,119-47242365-c7f6c97b,prod1001,2,1,1,0
45082967-112311b3,448-45082530-a2872753,prod1001,2,1,1,0
47242595-a45198c4,119-47242365-c7f6c97b,prod1002,2,1,1,0
47222993-b4e9ffdb,125-47222837-f4004933,prod1002,2,1,1,0
49510012-ef8fcf9e,442-49509911-6a71cacd,prod1002,2,1,1,0
50174138-398fed54,122-50174096-04dda5be,prod1005,2,1,1,0
50085373-0afc5f9f,125-50031625-590f6475,prod1005,2,1,1,0
50119160-70434867,178-50118950-d6d0579d,prod1005,2,1,1,0
51915234-0a3dd2c7,453-51915226-2ce54d14,prod1005,2,1,1,0
50199490-3b6b5c83,499-50199230-647929be,prod1005,2,1,1,0
50179728-6a89d6c6,50-50179459-9998f909,prod1005,2,1,1,0
50174268-757a1184,122-50174096-04dda5be,prod1006,2,1,1,0
50176804-889dc3ec,122-50174096-04dda5be,prod1007,2,1,1,0
46769852-fab78baf,129-46769621-b8f83484,prod1007,2,1,1,0
39629945-d137f4f4,500-39629933-04ce2579,prod1007,2,1,1,0
49576902-46d91747,123-49576763-e78659b3,prod1008,2,1,1,0
35123567-2007640e,227-35123545-836e77b9,prod1008,2,1,1,0
41756638-f68d723e,502-41756438-650ebb0e,prod1008,2,1,1,0
39378370-d9b94f70,125-39378212-b7707244,prod1009,2,1,1,0
39436171-42ef9264,497-39436100-2c45e22d,prod1009,2,1,1,0
39477063-76838f38,50-39441262-d43d59c9,prod1009,2,1,1,0
41616039-8aeebab6,125-41591045-d2827e07,prod1010,2,1,1,0
46769774-858d6e8c,129-46769621-b8f83484,prod1012,2,1,1,0
46876216-857d65f2,453-46876138-de51bc02,prod1012,2,1,1,0
41672459-bb8b0797,458-41672047-a00aff74,prod1012,2,1,1,0
46769813-4152c857,129-46769621-b8f83484,prod1013,2,1,1,0
51873288-b8a004bc,129-51873159-c68d84fc,prod1013,2,1,1,0
51873274-eedc1a61,129-51873159-c68d84fc,prod1014,2,1,1,0
34599545-4ead161d,453-34599244-85e42ee9,prod1014,2,1,1,0
51915323-c6929dee,453-51915226-2ce54d14,prod1014,2,1,1,0
51873304-ba36e849,129-51873159-c68d84fc,prod1015,2,1,1,0
47331078-77eacb5d,50-47330883-cfe799b7,prod1015,2,1,1,0
40219676-23a3d2da,143-40219454-49d995e9,prod1017,2,1,1,0
42294610-851bd4a8,188-42294565-faa039d0,prod1017,2,1,1,0
44378828-a22f93b1,193-44378728-ca0c8e92,prod1017,2,1,1,0
44379043-c6b1d37d,380-44378991-dbc35e99,prod1017,2,1,1,0
40078498-c19e4e65,422-40078432-9793e53a,prod1017,2,1,1,0
36639930-a2dc749c,456-36639681-d00b836d,prod1017,2,1,1,0
42369192-d1a135ad,143-42369106-9a2cfb79,prod1018,2,1,1,0
42280372-facee96b,288-42279939-ace04679,prod1018,2,1,1,0
37185303-37127cda,379-37185193-5f3f8b25,prod1018,2,1,1,0
37256255-b2dd8f50,382-37256129-8f75a85d,prod1018,2,1,1,0
42216725-8663caf6,173-42216341-d52caf80,prod1021,2,1,1,0
42216761-ab357b0a,173-42216341-d52caf80,prod1022,2,1,1,0
49676275-ff56e704,177-49675954-f3a870d1,prod1022,2,1,1,0
40062551-42a0372a,188-40061572-d61fe225,prod1022,2,1,1,0
50871605-1840bcd9,453-50871489-3ef1e39e,prod1022,2,1,1,0
44406320-8fd237bb,173-44406016-2f3a2516,prod1023,2,1,1,0
41746306-9d2e257e,469-41746199-6a29ad2e,prod1023,2,1,1,0
51698344-cb03a402,173-51698101-18e8ad11,prod1024,2,1,1,0
45022685-4ed793fb,297-45022622-003cae32,prod1024,2,1,1,0
49676194-732c20ce,177-49675954-f3a870d1,prod1025,2,1,1,0
39459486-a0e1e90a,178-39459202-7aa2e21b,prod1026,2,1,1,0
39477011-f40bef78,50-39441262-d43d59c9,prod1026,2,1,1,0
39459525-ef7be3bb,178-39459202-7aa2e21b,prod1027,2,1,1,0
47302055-6b222d19,178-47301967-c144f916,prod1028,2,1,1,0
47316043-9b4077e8,497-47315856-d475f4c9,prod1028,2,1,1,0
47302202-7ca3de03,178-47301967-c144f916,prod1029,2,1,1,0
50119102-f6cbad34,178-50118950-d6d0579d,prod1030,2,1,1,0
50202384-b604616d,502-50202214-391a8696,prod1030,2,1,1,0
40061579-673c51b2,188-40061572-d61fe225,prod1033,2,1,1,0
49677498-fcf2a27d,189-49677296-72cef8d1,prod1034,2,1,1,0
49503580-cb322410,41-49503201-77a0ea86,prod1034,2,1,1,0
50921248-2c8b8857,461-50921109-362b9c99,prod1034,2,1,1,0
49610540-7cb140c9,462-49610428-0867a26d,prod1034,2,1,1,0
44378804-62264d90,193-44378728-ca0c8e92,prod1035,2,1,1,0
35133326-70ca9f41,288-35133244-b7fdd81d,prod1035,2,1,1,0
44379012-5c64e67f,380-44378991-dbc35e99,prod1035,2,1,1,0
35062435-019529a3,382-35062303-133dc203,prod1035,2,1,1,0
35041732-3d78b3e3,424-35041617-3d498bce,prod1035,2,1,1,0
43954246-b702bc30,227-43953958-cff4fa4f,prod1036,2,1,1,0
35125284-ed1b0174,291-35124462-9a4d6752,prod1037,2,1,1,0
35125610-a54d5a18,293-35125328-825d7125,prod1037,2,1,1,0
37335535-95bb1621,291-37335329-1132135b,prod1038,2,1,1,0
37334956-c00b8d8a,293-37334561-63097c90,prod1038,2,1,1,0
37335566-2971d233,291-37335329-1132135b,prod1039,2,1,1,0
38949621-8e2f04f4,299-38949464-1d847f0e,prod1039,2,1,1,0
42167554-95bc9761,379-42167512-b1b0ba94,prod1039,2,1,1,0
39546869-9dec45dd,291-39546773-a514a039,prod1040,2,1,1,0
39547741-0f0df278,293-39547582-46c85b1b,prod1040,2,1,1,0
38949719-755e16d0,299-38949464-1d847f0e,prod1040,2,1,1,0
40153260-c31d8d20,299-40153110-8cd1d809,prod1040,2,1,1,0
39546899-27853f83,291-39546773-a514a039,prod1041,2,1,1,0
41758105-6ba7baba,291-41757985-1dc04abc,prod1041,2,1,1,0
43976817-ab19a6d2,291-43976765-8f6db61f,prod1041,2,1,1,0
39547756-9eea2d91,293-39547582-46c85b1b,prod1041,2,1,1,0
41757608-c8ca645e,293-41757523-3ffd9d43,prod1041,2,1,1,0
43970770-77a0807e,293-43970231-3a3df623,prod1041,2,1,1,0
39378293-740d2414,297-39378074-b6a58c6b,prod1041,2,1,1,0
41589553-43c31d84,297-41589484-ddcca74e,prod1041,2,1,1,0
42195581-21b7e36a,298-42195320-0fa1f6c0,prod1041,2,1,1,0
44550626-5e326b3a,298-44550453-8fd9ffaa,prod1041,2,1,1,0
46638256-bdf389b8,298-46638100-2bf5ce04,prod1041,2,1,1,0
38949580-083f3cc6,299-38949464-1d847f0e,prod1041,2,1,1,0
40153214-6d9d5d8b,299-40153110-8cd1d809,prod1041,2,1,1,0
42366175-8b7a1e09,299-42366139-177fc163,prod1041,2,1,1,0
44577274-85263255,299-44577172-79de96ab,prod1041,2,1,1,0
46786362-bde71bce,299-46786281-3b790149,prod1041,2,1,1,0
39361549-c6f77243,380-39360188-cb3fc108,prod1041,2,1,1,0
39436132-fcb4e1eb,424-39435860-e64294ca,prod1041,2,1,1,0
39546912-416221cf,291-39546773-a514a039,prod1042,2,1,1,0
39547076-b2908e32,291-39546773-a514a039,prod1042,2,1,1,0
39547768-ad4bf7a2,293-39547582-46c85b1b,prod1042,2,1,1,0
39546940-d0c3fe2f,291-39546773-a514a039,prod1043,2,1,1,0
45180618-4e112eda,291-45180435-026c1cdd,prod1043,2,1,1,0
35125566-7f1dfc1e,293-35125328-825d7125,prod1043,2,1,1,0
39547782-c25307b3,293-39547582-46c85b1b,prod1043,2,1,1,0
45181688-f8e75619,293-45180802-b1988679,prod1043,2,1,1,0
37177190-f98de60f,297-37176923-78874b27,prod1043,2,1,1,0
41589574-38930435,297-41589484-ddcca74e,prod1043,2,1,1,0
41589669-bec56e03,297-41589484-ddcca74e,prod1043,2,1,1,0
38949593-e9bc5fd4,299-38949464-1d847f0e,prod1043,2,1,1,0
42366269-7f378803,299-42366139-177fc163,prod1043,2,1,1,0
39547062-ce506b49,291-39546773-a514a039,prod1044,2,1,1,0
41589588-ac0d018c,297-41589484-ddcca74e,prod1044,2,1,1,0
50048615-d1129f9b,298-50048449-9dc7d74e,prod1044,2,1,1,0
43865493-d51ebe75,448-43865289-16709c24,prod1044,2,1,1,0
49600700-709dcd33,291-49600574-0fd1c4b9,prod1045,2,1,1,0
47386642-37f9d2fe,293-47386553-8337ec88,prod1045,2,1,1,0
49599674-7a3e9a77,293-49599539-e72f2923,prod1046,2,1,1,0
40078549-41462286,422-40078432-9793e53a,prod1046,2,1,1,0
39527624-e22a6de2,492-39527509-522f5c3f,prod1046,2,1,1,0
41589615-05ac3cff,297-41589484-ddcca74e,prod1048,2,1,1,0
40060764-da36bea7,298-40060456-63165035,prod1048,2,1,1,0
41589684-b7d681fd,297-41589484-ddcca74e,prod1049,2,1,1,0
36735980-901fc22a,299-36735814-29a95e3a,prod1051,2,1,1,0
36736214-0495721c,299-36735814-29a95e3a,prod1052,2,1,1,0
36736258-e469ac73,299-36735814-29a95e3a,prod1053,2,1,1,0
38949609-9c353cea,299-38949464-1d847f0e,prod1054,2,1,1,0
42366315-41f96516,299-42366139-177fc163,prod1054,2,1,1,0
44577284-2ad85e75,299-44577172-79de96ab,prod1054,2,1,1,0
42366223-6c420030,299-42366139-177fc163,prod1055,2,1,1,0
50208652-7ca8318a,299-50208542-b7b28ce5,prod1056,2,1,1,0
39375335-cc483489,377-39375238-d7cffdd7,prod1057,2,1,1,0
38760301-321cda6c,431-38760272-ba12b6e9,prod1057,2,1,1,0
39534655-fcbcf829,469-39534618-15c390c3,prod1057,2,1,1,0
37317533-e4995f74,490-37317437-4418255e,prod1057,2,1,1,0
39381998-51daa80c,379-39381674-915d0927,prod1058,2,1,1,0
39382048-442712c2,379-39381674-915d0927,prod1059,2,1,1,0
37426095-9df02404,42-37425697-a49f4f82,prod1060,2,1,1,0
37423667-133456d7,455-37423491-d0374c1e,prod1060,2,1,1,0
37323617-81cc884e,460-37323389-949b4069,prod1060,2,1,1,0
37426127-090dac63,42-37425697-a49f4f82,prod1061,2,1,1,0
37250145-4375a6a1,454-37249993-16fd674c,prod1061,2,1,1,0
37423682-32b97a09,455-37423491-d0374c1e,prod1061,2,1,1,0
37252096-13b98939,458-37251709-81ab686f,prod1061,2,1,1,0
40078531-9fb82982,422-40078432-9793e53a,prod1062,2,1,1,0
51710820-9a476a21,448-51710681-f959e439,prod1062,2,1,1,0
36704789-2d9e66d4,487-36704531-e1791ed7,prod1062,2,1,1,0
45160001-2005602b,430-45159275-4ade29c9,prod1063,2,1,1,0
46764713-169b72cd,441-46764627-6515214a,prod1064,2,1,1,0
49510182-61c02154,442-49509911-6a71cacd,prod1065,2,1,1,0
45097600-df06b629,497-45072901-e4be2366,prod1065,2,1,1,0
45098215-6142f0e2,503-45098067-08bb1c30,prod1065,2,1,1,0
41657259-f83b8eb5,448-41657095-327af59b,prod1066,2,1,1,0
47294632-b4feaf65,448-47294567-928fdc69,prod1067,2,1,1,0
47294795-56bb5ee8,448-47294567-928fdc69,prod1068,2,1,1,0
47294937-5bac5b3c,448-47294567-928fdc69,prod1069,2,1,1,0
48803047-bffcf5f7,480-48803022-665f0ea2,prod1069,2,1,1,0
47294989-7f14e0af,448-47294567-928fdc69,prod1070,2,1,1,0
34599442-c75ae375,453-34599244-85e42ee9,prod1071,2,1,1,0
47210939-870a9c65,470-47210718-ca5c883a,prod1071,2,1,1,0
34599581-c8a9b529,453-34599244-85e42ee9,prod1072,2,1,1,0
36808749-6631cf9c,453-36808645-d7d14968,prod1073,2,1,1,0
44485022-b812ea21,465-44484084-7f23f4a8,prod1073,2,1,1,0
46876249-081ffc68,453-46876138-de51bc02,prod1074,2,1,1,0
41663521-cde38cca,454-41663428-ec5cb397,prod1075,2,1,1,0
37252023-4fdfa5bb,458-37251709-81ab686f,prod1075,2,1,1,0
37177754-deee86d9,463-37177675-86149cae,prod1075,2,1,1,0
41585738-d116c6d4,463-41585598-bd36a9a8,prod1075,2,1,1,0
39365240-315e670b,468-39364972-94945e1a,prod1077,2,1,1,0
47394912-6bce69f3,469-47394749-d22842b1,prod1078,2,1,1,0
39440789-6c7f7e91,479-39440571-8aa2dc90,prod1079,2,1,1,0
50199673-c0e3c07d,499-50199230-647929be,prod1080,2,1,1,0
39477094-62c47657,50-39441262-d43d59c9,prod1081,2,1,1,0
47385783-9626960d,502-47385555-ff569d4b,prod1082,2,1,1,0
37230502-815829d8,503-37230444-e2e86016,prod1083,2,1,1,0
39453491-cfa5bc7b,503-39453369-0aa7233e,prod1084,2,1,1,0
47299386-6f6dc148,503-47298760-ca35dc2c,prod1085,2,1,1,0
50151869-8319692f,503-50151757-e863a608,prod1078,2,1,1,0
50151880-0d0c5362,503-50151757-e863a608,prod1006,2,1,1,0
50191605-07d4364d,503-50151757-e863a608,prod1005,2,1,1,0
50191819-f52a4cec,503-50151757-e863a608,prod1071,2,1,1,0
50191995-a99065fa,503-50151757-e863a608,prod1002,2,1,1,0
42252503-9635f9c2,506-42252027-86a5c365,prod1015,2,1,1,0
44462618-d7001db8,506-44462568-f2cdbf03,prod1086,2,1,1,0
46683377-33dbb3a4,506-46683096-0b2daf95,prod1062,2,1,1,0
50099429-fc7637e2,506-50099174-6d0d2198,prod1030,2,1,1,0
42339925-39456f32,507-42339732-d31ab559,prod1025,2,1,1,0
42339944-0e44f5aa,507-42339732-d31ab559,prod1021,2,1,1,0
44551668-51b786e7,507-44551624-36282f59,prod1086,2,1,1,0
46766896-c737ce42,507-46766812-fac3d8d9,prod1062,2,1,1,0
48894734-7cc90400,507-48894387-7d81625f,prod1087,2,1,1,0
40053596-deea3078,508-40053494-b2cfa69c,prod1036,2,1,1,0
42345404-d0ca7433,508-42345123-f1b02a23,prod1088,2,1,1,0
44559889-d6d49084,508-44559668-2976b090,prod1069,2,1,1,0
48897143-fa60e901,508-48896909-40ee7093,prod1068,2,1,1,0
50268513-4128dce6,511-50268431-085724aa,prod1089,2,1,1,0
41739123-c4b08ede,512-41738881-eac480bf,prod1090,2,1,1,0
41739280-8bc3d77c,512-41738881-eac480bf,prod1080,2,1,1,0
43947707-bf3f3c78,512-43947608-c4c06963,prod1091,2,1,1,0
43947772-9ae7f6d2,512-43947608-c4c06963,prod1044,2,1,1,0
49579633-14e6bc7d,512-49579547-a20fa4d0,prod1062,2,1,1,0
49579662-a9c27004,512-49579547-a20fa4d0,prod1022,2,1,1,0
42256987-bee7ccf5,513-42256914-5669488c,prod1024,2,1,1,0
42257261-d9f5e248,513-42256914-5669488c,prod1079,2,1,1,0
44473645-66e1fcfc,513-42256914-5669488c,prod1092,2,1,1,0
44471124-3320e6d6,513-44470556-2234c2df,prod1093,2,1,1,0
44471329-aa9f30c2,513-44470556-2234c2df,prod1069,2,1,1,0
48804778-3fe0aca9,513-48803962-3dc406f9,prod1094,2,1,1,0
50100065-069d2ffd,513-50099820-d098b7da,prod1062,2,1,1,0
50100089-c7ec54ea,513-50099820-d098b7da,prod1015,2,1,1,0
50100224-2d77545e,513-50099820-d098b7da,prod1086,2,1,1,0
41739847-a3c6a591,515-41739693-c62310e2,prod1090,2,1,1,0
43948125-78111af5,515-43948082-d0abb3ae,prod1095,2,1,1,0
43948163-a60ad873,515-43948082-d0abb3ae,prod1091,2,1,1,0
43948198-3a999405,515-43948082-d0abb3ae,prod1044,2,1,1,0
43948233-dcdd5f8e,515-43948082-d0abb3ae,prod1096,2,1,1,0
47382532-a68eb7a1,515-47382412-5ca81e5d,prod1097,2,1,1,0
47385367-e5e33070,515-47382412-5ca81e5d,prod1098,2,1,1,0
49582515-cad39a05,515-49582225-3d57ec7f,prod1099,2,1,1,0
49582567-a09011b4,515-49582225-3d57ec7f,prod1022,2,1,1,0
51791527-1c970cb7,515-51791141-9beb6221,prod1100,2,1,1,0
44556543-1ca43f2e,516-44556166-2b04d038,prod1086,2,1,1,0
46774306-1fef306f,516-46774208-9ce4f934,prod1101,2,1,1,0
46774402-48b97344,516-46774208-9ce4f934,prod1088,2,1,1,0
50190368-d31ad2b1,516-50190127-c5795e60,prod1066,2,1,1,0
42257793-5992a9bc,517-42257581-df06257d,prod1102,2,1,1,0
48811508-3494f8e3,517-48811247-882ceece,prod1082,2,1,1,0
50097535-d588d575,517-50097400-06687f3a,prod1103,2,1,1,0
47221416-0d19b9a2,52-47221229-fcc1a50e,prod1028,2,1,1,0
39379352-90baf260,521-39379261-3ec11d0e,prod1091,2,1,1,0
39379378-d82c74c8,521-39379261-3ec11d0e,prod1041,2,1,1,0
43866732-511d3a11,521-43866703-71927746,prod1041,2,1,1,0
43867093-f2196007,521-43866703-71927746,prod1077,2,1,1,0
46759212-74e99c55,521-46759045-621ce97a,prod1024,2,1,1,0
47357808-872d29d2,521-47357343-56f0011c,prod1091,2,1,1,0
37349140-dea50509,522-37348986-9ef10212,prod1104,2,1,1,0
37349249-389f7ebc,522-37348986-9ef10212,prod1009,2,1,1,0
37349262-63aac224,522-37348986-9ef10212,prod1055,2,1,1,0
37349310-a1598ce2,522-37348986-9ef10212,prod1054,2,1,1,0
40888702-848b4647,522-40888610-11ba40ad,prod1105,2,1,1,0
40888716-20ae708e,522-40888610-11ba40ad,prod1041,2,1,1,0
41829837-b53f8d90,522-41823179-ad6c2b19,prod1041,2,1,1,0
41830123-be7739df,522-41823179-ad6c2b19,prod1106,2,1,1,0
41830238-9c4bae17,522-41823179-ad6c2b19,prod1044,2,1,1,0
43984719-3ba06c7c,522-43984408-5ed22604,prod1105,2,1,1,0
48883958-94f77d58,522-48883849-a1e42b98,prod1105,2,1,1,0
48885190-453c14e1,522-48883849-a1e42b98,prod1107,2,1,1,0
49601561-8c4fa38c,522-49601380-9192feff,prod1108,2,1,1,0
37347946-89d370d6,523-37347664-93b34283,prod1104,2,1,1,0
39568173-28365d3d,523-39567766-7b7da78f,prod1041,2,1,1,0
43985458-9bd35f22,523-43985309-51f2ab25,prod1054,2,1,1,0
48884940-e2f21d84,523-48884839-0b16753d,prod1106,2,1,1,0
48885078-7b999052,523-48884839-0b16753d,prod1009,2,1,1,0
48885141-90a47f45,523-48884839-0b16753d,prod1107,2,1,1,0
49602077-ce9154f1,523-49601721-d8965c70,prod1108,2,1,1,0
37229659-40718fec,524-37229498-7c4cee55,prod1057,2,1,1,0
39437929-86720f7a,524-39437613-bc3ff6f7,prod1046,2,1,1,0
41650036-9d8984f7,524-41649770-44fe426d,prod1077,2,1,1,0
